epoch,timestamp,vm_count,workload_variation,prediction_risk,adaptive_signal,adaptive_mode,exploration_probability,standard_fitness,adaptive_fitness,standard_time_ms,adaptive_time_ms,standard_feasible,adaptive_feasible,standard_placement,adaptive_placement
628,1378792200,7,0.100866,0.131529,0.113131,BALANCED,0.267879,0.0303404260,0.0303404260,6.1544,3.2291,true,true,"[16, 16, 14, 16, 14, 16, 16]","[19, 19, 12, 19, 12, 19, 19]"
629,1378792500,7,0.100946,0.115386,0.106722,BALANCED,0.264033,0.0303266593,0.0303266593,5.3171,3.6246,true,true,"[16, 16, 11, 16, 11, 16, 16]","[19, 19, 15, 19, 15, 19, 19]"
630,1378792800,7,0.101615,0.116400,0.107529,BALANCED,0.264517,0.0303411283,0.0303411283,7.0282,3.7747,true,true,"[19, 19, 13, 19, 13, 19, 19]","[17, 17, 13, 17, 13, 17, 17]"
631,1378793100,7,0.102235,0.118886,0.108895,BALANCED,0.265337,0.0303425014,0.0303425014,4.9770,3.6721,true,true,"[18, 18, 13, 18, 13, 18, 18]","[18, 18, 13, 18, 13, 18, 18]"
632,1378793400,7,0.102920,0.114157,0.107415,BALANCED,0.264449,0.0303511928,0.0303511928,5.6052,2.5878,true,true,"[19, 19, 14, 19, 14, 19, 19]","[19, 19, 14, 19, 14, 19, 19]"
633,1378793700,7,0.102791,0.105543,0.103892,BALANCED,0.262335,0.0303375918,0.0303375918,5.6242,4.5334,true,true,"[19, 19, 15, 19, 15, 19, 19]","[19, 19, 13, 19, 13, 19, 19]"
634,1378794000,7,0.109651,0.126943,0.116568,BALANCED,0.269941,0.0303943964,0.0303943964,5.7169,3.2979,true,true,"[16, 16, 14, 16, 14, 16, 16]","[18, 18, 14, 18, 14, 18, 18]"
635,1378794300,7,0.103021,0.106186,0.104287,BALANCED,0.262572,0.0303602425,0.0303602425,6.7393,3.1418,true,true,"[18, 18, 12, 18, 12, 18, 18]","[18, 18, 13, 18, 13, 18, 18]"
636,1378794600,7,0.103681,0.110857,0.106551,BALANCED,0.263931,0.0303712709,0.0303712709,5.7010,2.9440,true,true,"[17, 17, 11, 17, 11, 17, 17]","[16, 16, 12, 16, 12, 16, 16]"
637,1378794900,7,0.113883,0.119071,0.115958,BALANCED,0.269575,0.0303390261,0.0303390261,6.7521,3.2209,true,true,"[17, 17, 13, 17, 13, 17, 17]","[19, 19, 15, 19, 15, 19, 19]"
638,1378795200,7,0.113400,0.108186,0.111314,BALANCED,0.266789,0.0291529546,0.0291529546,6.8143,5.0962,true,true,"[18, 18, 12, 18, 12, 18, 18]","[19, 19, 14, 19, 14, 19, 19]"
639,1378795500,7,0.127893,0.142914,0.133901,BALANCED,0.280341,0.0291974627,0.0291974627,7.0450,3.9403,true,true,"[19, 19, 12, 19, 12, 19, 19]","[18, 18, 12, 18, 12, 18, 18]"
640,1378795800,7,0.132769,0.152771,0.140770,BALANCED,0.284462,0.0303842818,0.0303842818,9.0836,2.6315,true,true,"[19, 19, 11, 19, 11, 19, 19]","[17, 17, 10, 17, 10, 17, 17]"
641,1378796100,7,0.132170,0.140657,0.135565,BALANCED,0.281339,0.0303484946,0.0303484946,4.3689,5.5563,true,true,"[17, 17, 12, 17, 12, 17, 17]","[17, 17, 12, 17, 12, 17, 17]"
642,1378796400,7,0.132118,0.142743,0.136368,BALANCED,0.281821,0.0303293494,0.0303293494,7.6578,4.1998,true,true,"[19, 19, 13, 19, 13, 19, 19]","[18, 18, 14, 18, 14, 18, 18]"
643,1378796700,7,0.131483,0.146243,0.137387,BALANCED,0.282432,0.0303334202,0.0303334202,4.9350,2.6970,true,true,"[19, 19, 11, 19, 11, 19, 19]","[19, 19, 11, 19, 11, 19, 19]"
644,1378797000,7,0.142654,0.155271,0.147701,BALANCED,0.288621,0.0303400821,0.0303400821,4.4291,3.0156,true,true,"[17, 17, 12, 17, 12, 17, 17]","[17, 17, 12, 17, 12, 17, 17]"
645,1378797300,7,0.142715,0.139671,0.141498,BALANCED,0.284899,0.0303684405,0.0303689364,9.4710,3.4025,true,true,"[19, 11, 19, 19, 19, 11, 19]","[18, 18, 12, 18, 12, 18, 18]"
646,1378797600,7,0.094477,0.158143,0.119943,BALANCED,0.271966,0.0303565489,0.0303565489,8.1238,4.1262,true,true,"[17, 17, 13, 17, 13, 17, 17]","[19, 19, 12, 19, 12, 19, 19]"
647,1378797900,7,0.373863,0.261871,0.329067,EXPLORATION,0.397440,0.0302821159,0.0302821159,7.0130,6.1393,true,true,"[19, 19, 11, 19, 11, 19, 19]","[17, 17, 13, 17, 13, 17, 17]"
648,1378798200,7,0.708772,0.252786,0.526377,EXPLORATION,0.515826,0.0304216667,0.0304216667,6.1889,7.8719,true,true,"[18, 18, 14, 18, 14, 18, 18]","[19, 19, 14, 19, 14, 19, 19]"
649,1378798500,7,0.902025,0.246214,0.639701,EXPLORATION,0.583821,0.0304264444,0.0304264444,6.3934,7.0340,true,true,"[16, 16, 15, 16, 15, 16, 16]","[17, 17, 10, 17, 10, 17, 17]"
650,1378798800,7,1.000000,0.247429,0.698971,EXPLORATION,0.619383,0.0304515731,0.0304515731,7.9667,9.1903,true,true,"[16, 16, 12, 16, 12, 16, 16]","[17, 17, 13, 17, 13, 17, 17]"
651,1378799100,7,1.000000,0.254029,0.701611,EXPLORATION,0.620967,0.0304722834,0.0304722834,6.0522,7.6180,true,true,"[19, 19, 11, 19, 11, 19, 19]","[16, 16, 15, 16, 15, 16, 16]"
652,1378799400,7,1.000000,0.260757,0.704303,EXPLORATION,0.622582,0.0304112854,0.0304112854,7.6426,9.7193,true,true,"[19, 19, 15, 19, 15, 19, 19]","[18, 18, 11, 18, 11, 18, 18]"
653,1378799700,7,1.000000,0.252300,0.700920,EXPLORATION,0.620552,0.0304161138,0.0304161138,7.8315,8.2455,true,true,"[18, 18, 13, 18, 13, 18, 18]","[17, 17, 12, 17, 12, 17, 17]"
654,1378800000,7,1.000000,0.260629,0.704251,EXPLORATION,0.622551,0.0304383049,0.0304383049,6.6225,7.4882,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 13, 18, 13, 18, 18]"
655,1378800300,7,1.000000,0.259243,0.703697,EXPLORATION,0.622218,0.0304175882,0.0304175882,6.4572,9.9014,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 11, 18, 11, 18, 18]"
656,1378800600,7,1.000000,0.261800,0.704720,EXPLORATION,0.622832,0.0304189890,0.0304189890,4.9267,7.4334,true,true,"[19, 19, 12, 19, 12, 19, 19]","[19, 19, 15, 19, 15, 19, 19]"
657,1378800900,7,1.000000,0.253171,0.701269,EXPLORATION,0.620761,0.0304408123,0.0304408123,5.1603,8.7472,true,true,"[19, 19, 14, 19, 14, 19, 19]","[17, 17, 15, 17, 15, 17, 17]"
658,1378801200,7,1.000000,0.251529,0.700611,EXPLORATION,0.620367,0.0304620563,0.0304620563,4.7158,6.4712,true,true,"[16, 10, 16, 16, 16, 10, 16]","[19, 15, 19, 19, 19, 15, 19]"
659,1378801500,7,1.000000,0.251157,0.700463,EXPLORATION,0.620278,0.0302401979,0.0302401979,8.7116,10.5784,true,true,"[19, 19, 13, 19, 13, 19, 19]","[19, 19, 13, 19, 13, 19, 19]"
660,1378801800,7,1.000000,0.249443,0.699777,EXPLORATION,0.619866,0.0303824418,0.0303824418,6.2241,10.1812,true,true,"[19, 19, 15, 19, 15, 19, 19]","[19, 19, 15, 19, 15, 19, 19]"
661,1378802100,7,1.000000,0.236514,0.694606,EXPLORATION,0.616763,0.0303671721,0.0303671721,6.7491,8.2558,true,true,"[18, 18, 12, 18, 12, 18, 18]","[18, 18, 12, 18, 12, 18, 18]"
662,1378802400,7,1.000000,0.238871,0.695549,EXPLORATION,0.617329,0.0303652454,0.0303652454,5.7280,6.7001,true,true,"[19, 19, 15, 19, 15, 19, 19]","[16, 16, 15, 16, 15, 16, 16]"
663,1378802700,7,1.000000,0.249686,0.699874,EXPLORATION,0.619925,0.0291865125,0.0291865125,7.1952,8.0934,true,true,"[16, 16, 16, 14, 16, 16, 16]","[19, 19, 19, 11, 19, 19, 19]"
664,1378803000,7,1.000000,0.248071,0.699229,EXPLORATION,0.619537,0.0303731983,0.0303731983,6.9887,8.9899,true,true,"[16, 16, 12, 16, 12, 16, 16]","[17, 17, 13, 17, 13, 17, 17]"
665,1378803300,7,1.000000,0.234500,0.693800,EXPLORATION,0.616280,0.0303674355,0.0303674355,7.0261,7.8837,true,true,"[18, 18, 11, 18, 11, 18, 18]","[17, 17, 12, 17, 12, 17, 17]"
666,1378803600,7,1.000000,0.232443,0.692977,EXPLORATION,0.615786,0.0303518007,0.0303518007,5.9778,9.2099,true,true,"[18, 18, 10, 18, 10, 18, 18]","[18, 18, 10, 18, 10, 18, 18]"
667,1378803900,7,1.000000,0.244114,0.697646,EXPLORATION,0.618587,0.0303569631,0.0303569631,6.3625,9.0604,true,true,"[19, 19, 14, 19, 14, 19, 19]","[16, 16, 10, 16, 10, 16, 16]"
668,1378804200,7,1.000000,0.230129,0.692051,EXPLORATION,0.615231,0.0303248076,0.0303248076,6.3019,8.6884,true,true,"[17, 17, 15, 17, 15, 17, 17]","[17, 17, 15, 17, 15, 17, 17]"
669,1378804500,7,1.000000,0.227371,0.690949,EXPLORATION,0.614569,0.0303616940,0.0303616940,4.6073,7.2018,true,true,"[19, 19, 10, 19, 10, 19, 19]","[19, 19, 10, 19, 10, 19, 19]"
670,1378804800,7,1.000000,0.233671,0.693469,EXPLORATION,0.616081,0.0301477388,0.0301477388,7.2044,8.6998,true,true,"[19, 19, 12, 19, 12, 19, 19]","[17, 17, 10, 17, 10, 17, 17]"
671,1378805100,7,1.000000,0.233500,0.693400,EXPLORATION,0.616040,0.0303685562,0.0303685562,6.5060,7.5638,true,true,"[18, 18, 11, 18, 11, 18, 18]","[18, 18, 10, 18, 10, 18, 18]"
672,1378805400,7,1.000000,0.228743,0.691497,EXPLORATION,0.614898,0.0303799660,0.0303799660,6.2134,6.5244,true,true,"[19, 19, 10, 19, 10, 19, 19]","[16, 16, 11, 16, 11, 16, 16]"
673,1378805700,7,1.000000,0.236643,0.694657,EXPLORATION,0.616794,0.0303793580,0.0303793580,4.4991,6.8997,true,true,"[17, 17, 14, 17, 14, 17, 17]","[17, 17, 14, 17, 14, 17, 17]"
674,1378806000,7,1.000000,0.230157,0.692063,EXPLORATION,0.615238,0.0304224214,0.0304224214,5.5831,8.8880,true,true,"[19, 15, 19, 19, 19, 15, 19]","[19, 15, 19, 19, 19, 15, 19]"
675,1378806300,7,1.000000,0.238586,0.695434,EXPLORATION,0.617261,0.0291866445,0.0291866445,5.0933,7.7412,true,true,"[18, 18, 18, 11, 18, 18, 18]","[17, 17, 17, 15, 17, 17, 17]"
676,1378806600,7,1.000000,0.242886,0.697154,EXPLORATION,0.618293,0.0303824394,0.0303824394,6.5388,7.8583,true,true,"[16, 16, 10, 16, 10, 16, 16]","[16, 16, 10, 16, 10, 16, 16]"
677,1378806900,7,1.000000,0.235914,0.694366,EXPLORATION,0.616619,0.0303214877,0.0303214877,6.6124,6.7029,true,true,"[18, 18, 10, 18, 10, 18, 18]","[18, 18, 13, 18, 13, 18, 18]"
678,1378807200,7,1.000000,0.233143,0.693257,EXPLORATION,0.615954,0.0304113602,0.0304113602,5.2474,7.2531,true,true,"[17, 11, 17, 17, 17, 11, 17]","[18, 13, 18, 18, 18, 13, 18]"
679,1378807500,7,0.986722,0.238300,0.687353,EXPLORATION,0.612412,0.0303711120,0.0303711120,5.0587,9.3521,true,true,"[19, 19, 11, 19, 11, 19, 19]","[19, 19, 11, 19, 11, 19, 19]"
680,1378807800,7,0.844948,0.238743,0.602466,EXPLORATION,0.561480,0.0292130487,0.0292130487,6.3473,7.6538,true,true,"[18, 18, 18, 12, 18, 18, 18]","[18, 18, 18, 12, 18, 18, 18]"
681,1378808100,7,0.647358,0.234443,0.482192,EXPLORATION,0.489315,0.0291858119,0.0291858119,5.9104,5.7962,true,true,"[18, 18, 18, 13, 18, 18, 18]","[18, 18, 18, 15, 18, 18, 18]"
682,1378808400,7,0.265850,0.230557,0.251733,EXPLORATION,0.351040,0.0304656617,0.0304656617,8.2697,4.2684,true,true,"[19, 12, 19, 19, 19, 12, 19]","[16, 15, 16, 16, 16, 15, 16]"
683,1378808700,7,0.086090,0.148114,0.110900,BALANCED,0.266540,0.0303584908,0.0303584908,7.6293,3.4808,true,true,"[18, 18, 14, 18, 14, 18, 18]","[19, 19, 15, 19, 15, 19, 19]"
684,1378809000,7,0.084626,0.119557,0.098599,EXPLOITATION,0.259159,0.0305239441,0.0305239441,4.8591,3.2363,true,true,"[16, 15, 16, 16, 16, 15, 16]","[16, 15, 16, 16, 16, 15, 16]"
685,1378809300,7,0.084538,0.142629,0.107774,BALANCED,0.264664,0.0304755798,0.0304755798,6.7571,3.0038,true,true,"[19, 19, 19, 19, 13, 19, 13]","[19, 19, 19, 19, 13, 19, 13]"
686,1378809600,7,0.084348,0.117086,0.097443,EXPLOITATION,0.258466,0.0305283563,0.0305283563,5.5479,2.4924,true,true,"[19, 15, 19, 19, 19, 15, 19]","[16, 10, 16, 16, 16, 10, 16]"
687,1378809900,7,0.083951,0.139114,0.106016,BALANCED,0.263610,0.0305808922,0.0305912910,7.3443,2.5263,true,true,"[19, 14, 19, 19, 19, 14, 19]","[16, 16, 16, 16, 14, 16, 14]"
688,1378810200,7,0.083716,0.153386,0.111584,BALANCED,0.266950,0.0305574103,0.0319329756,5.4876,4.4661,true,true,"[17, 17, 17, 17, 13, 17, 13]","[19, 19, 19, 10, 19, 19, 19]"
689,1378810500,7,0.083917,0.147814,0.109476,BALANCED,0.265686,0.0305395105,0.0305470547,7.5625,5.0780,true,true,"[18, 10, 18, 18, 18, 10, 18]","[18, 18, 18, 18, 11, 18, 11]"
690,1378810800,7,0.083835,0.147114,0.109147,BALANCED,0.265488,0.0304964490,0.0305014275,9.5804,3.8047,true,true,"[18, 10, 18, 18, 18, 10, 18]","[18, 18, 18, 18, 11, 18, 11]"
691,1378811100,7,0.083563,0.145486,0.108332,BALANCED,0.264999,0.0305613600,0.0305650361,9.4900,3.8927,true,true,"[12, 19, 19, 19, 19, 19, 12]","[19, 14, 19, 19, 19, 14, 19]"
692,1378811400,7,0.083529,0.127714,0.101203,BALANCED,0.260722,0.0304958082,0.0304958082,6.7901,5.0462,true,true,"[19, 19, 19, 19, 11, 19, 11]","[19, 19, 19, 19, 11, 19, 11]"
693,1378811700,7,0.083618,0.110243,0.094268,EXPLOITATION,0.256561,0.0305072483,0.0305072483,5.4022,3.4383,true,true,"[10, 16, 16, 16, 16, 16, 10]","[10, 16, 16, 16, 16, 16, 10]"
694,1378812000,7,0.080767,0.103157,0.089723,EXPLOITATION,0.253834,0.0305303235,0.0305303235,8.6376,3.6596,true,true,"[11, 19, 19, 19, 19, 19, 11]","[10, 19, 19, 19, 19, 19, 10]"
695,1378812300,7,0.080715,0.109429,0.092200,EXPLOITATION,0.255320,0.0305307545,0.0305458503,5.9554,3.4002,true,true,"[13, 19, 19, 19, 19, 19, 13]","[18, 14, 18, 18, 18, 14, 18]"
696,1378812600,7,0.076767,0.129943,0.098038,EXPLOITATION,0.258823,0.0305111819,0.0305111819,6.2760,2.5873,true,true,"[16, 13, 16, 16, 16, 13, 16]","[19, 10, 19, 19, 19, 10, 19]"
697,1378812900,7,0.071277,0.105900,0.085126,EXPLOITATION,0.251076,0.0305221876,0.0305221876,4.6432,3.2916,true,true,"[12, 17, 17, 17, 17, 17, 12]","[12, 17, 17, 17, 17, 17, 12]"
698,1378813200,7,0.067928,0.097871,0.079905,EXPLOITATION,0.247943,0.0305502830,0.0306062252,6.9580,3.0424,true,true,"[12, 19, 19, 19, 19, 19, 12]","[19, 15, 19, 19, 19, 15, 19]"
699,1378813500,7,0.066825,0.121414,0.088660,EXPLOITATION,0.253196,0.0305145308,0.0305739215,7.5401,3.3332,true,true,"[15, 17, 17, 17, 15, 15, 17]","[17, 13, 17, 17, 17, 13, 17]"
700,1378813800,7,0.063286,0.151657,0.098635,EXPLOITATION,0.259181,0.0304485699,0.0304483084,5.5779,3.1892,true,true,"[10, 18, 18, 18, 10, 10, 18]","[11, 11, 18, 18, 11, 18, 18]"
701,1378814100,7,0.064117,0.145014,0.096476,EXPLOITATION,0.257886,0.0304710986,0.0304710986,7.3133,2.8819,true,true,"[16, 16, 16, 16, 12, 16, 12]","[18, 18, 18, 18, 11, 18, 11]"
702,1378814400,7,0.064188,0.142914,0.095678,EXPLOITATION,0.257407,0.0292494861,0.0292494861,4.9053,4.7708,true,true,"[11, 19, 11, 19, 19, 19, 19]","[15, 19, 15, 19, 19, 19, 19]"
703,1378814700,7,0.064301,0.150314,0.098706,EXPLOITATION,0.259224,0.0305593749,0.0305593749,7.4439,4.4524,true,true,"[18, 18, 18, 18, 12, 18, 12]","[16, 16, 16, 16, 13, 16, 13]"
704,1378815000,7,0.062822,0.108914,0.081259,EXPLOITATION,0.248755,0.0305083273,0.0305188748,7.6286,2.6492,true,true,"[14, 18, 18, 18, 18, 18, 14]","[11, 19, 19, 19, 11, 11, 19]"
705,1378815300,7,0.061697,0.099929,0.076990,EXPLOITATION,0.246194,0.0304781376,0.0304781376,5.9869,3.8558,true,true,"[12, 17, 17, 17, 17, 17, 12]","[15, 16, 16, 16, 16, 16, 15]"
706,1378815600,7,0.061477,0.104114,0.078532,EXPLOITATION,0.247119,0.0305004207,0.0305164545,7.2725,2.9617,true,true,"[19, 19, 19, 19, 15, 19, 15]","[17, 17, 15, 17, 15, 17, 17]"
707,1378815900,7,0.573256,0.222386,0.432908,EXPLORATION,0.459745,0.0305211279,0.0305211279,7.4597,4.5861,true,true,"[19, 10, 19, 19, 19, 10, 19]","[19, 10, 19, 19, 19, 10, 19]"
708,1378816200,7,0.588197,0.220971,0.441307,EXPLORATION,0.464784,0.0303402235,0.0303402235,4.9118,4.9402,true,true,"[17, 10, 17, 17, 17, 10, 17]","[17, 12, 17, 17, 17, 12, 17]"
709,1378816500,7,0.588038,0.179029,0.424434,EXPLORATION,0.454661,0.0304429817,0.0304429817,5.7938,4.4490,true,true,"[17, 14, 17, 17, 17, 14, 17]","[18, 11, 18, 18, 18, 11, 18]"
710,1378816800,7,0.588316,0.203871,0.434538,EXPLORATION,0.460723,0.0304868743,0.0304868743,4.8152,6.1290,true,true,"[19, 10, 19, 19, 19, 10, 19]","[17, 11, 17, 17, 17, 11, 17]"
711,1378817100,7,0.598956,0.230071,0.451402,EXPLORATION,0.470841,0.0304083196,0.0304147684,6.0226,4.7049,true,true,"[17, 14, 17, 17, 17, 14, 17]","[14, 18, 18, 18, 18, 18, 14]"
712,1378817400,7,0.625957,0.232514,0.468580,EXPLORATION,0.481148,0.0303752636,0.0303752636,7.0925,6.6328,true,true,"[19, 12, 19, 19, 19, 12, 19]","[16, 12, 16, 16, 16, 12, 16]"
713,1378817700,7,0.623510,0.225000,0.464106,EXPLORATION,0.478464,0.0302934957,0.0302934957,6.5874,6.4539,true,true,"[19, 12, 19, 19, 19, 12, 19]","[16, 10, 16, 16, 16, 10, 16]"
714,1378818000,7,0.623812,0.190000,0.450287,EXPLORATION,0.470172,0.0304427164,0.0304427164,5.8443,7.0542,true,true,"[14, 16, 16, 16, 16, 16, 14]","[12, 19, 19, 19, 19, 19, 12]"
715,1378818300,7,0.623550,0.217514,0.461136,EXPLORATION,0.476681,0.0304609426,0.0304609426,4.8522,4.3194,true,true,"[18, 11, 18, 18, 18, 11, 18]","[16, 11, 16, 16, 16, 11, 16]"
716,1378818600,7,0.624451,0.183271,0.447979,EXPLORATION,0.468788,0.0304975714,0.0304975714,7.4133,4.5029,true,true,"[19, 10, 19, 19, 19, 10, 19]","[18, 12, 18, 18, 18, 12, 18]"
717,1378818900,7,0.623819,0.187457,0.449274,EXPLORATION,0.469564,0.0304486091,0.0304486091,4.8151,6.6177,true,true,"[12, 17, 17, 17, 12, 12, 17]","[15, 18, 18, 18, 15, 15, 18]"
718,1378819200,7,0.677663,0.225214,0.496684,EXPLORATION,0.498010,0.0305376988,0.0305376988,6.1038,8.8552,true,true,"[14, 17, 17, 17, 17, 17, 14]","[13, 16, 16, 16, 16, 16, 13]"
719,1378819500,7,0.701906,0.270514,0.529349,EXPLORATION,0.517610,0.0305334369,0.0305334369,5.5065,5.2650,true,true,"[12, 18, 18, 18, 18, 18, 12]","[15, 18, 18, 18, 18, 18, 15]"
720,1378819800,7,0.702948,0.229129,0.513420,EXPLORATION,0.508052,0.0304672474,0.0304672474,7.9093,5.7462,true,true,"[10, 19, 19, 19, 19, 19, 10]","[13, 18, 18, 18, 18, 18, 13]"
721,1378820100,7,0.706379,0.223729,0.513319,EXPLORATION,0.507991,0.0305166118,0.0305166118,4.9411,7.0334,true,true,"[13, 19, 19, 19, 19, 19, 13]","[11, 18, 18, 18, 18, 18, 11]"
722,1378820400,7,0.715604,0.234000,0.522962,EXPLORATION,0.513777,0.0306411182,0.0306411182,4.5738,7.0248,true,true,"[13, 18, 18, 18, 18, 18, 13]","[11, 19, 19, 19, 19, 19, 11]"
723,1378820700,7,0.707455,0.243114,0.521719,EXPLORATION,0.513031,0.0305838562,0.0305838562,5.9721,5.6676,true,true,"[12, 18, 18, 18, 18, 18, 12]","[15, 19, 19, 19, 19, 19, 15]"
724,1378821000,7,0.707201,0.249543,0.524138,EXPLORATION,0.514483,0.0304997655,0.0304994454,6.9630,6.5961,true,true,"[14, 19, 19, 19, 19, 19, 14]","[10, 17, 17, 17, 10, 10, 17]"
725,1378821300,7,0.705832,0.229429,0.515271,EXPLORATION,0.509162,0.0304656160,0.0304656160,6.5329,7.2722,true,true,"[14, 16, 16, 16, 16, 16, 14]","[14, 16, 16, 16, 16, 16, 14]"
726,1378821600,7,0.708802,0.249629,0.525133,EXPLORATION,0.515080,0.0292394827,0.0292394827,5.9978,7.9465,true,true,"[15, 16, 16, 16, 15, 15, 16]","[12, 19, 19, 19, 12, 12, 19]"
727,1378821900,7,0.708662,0.240157,0.521260,EXPLORATION,0.512756,0.0292943378,0.0292943378,5.1784,5.7377,true,true,"[11, 16, 16, 16, 16, 16, 11]","[14, 19, 19, 19, 19, 19, 14]"
728,1378822200,7,0.708292,0.245843,0.523312,EXPLORATION,0.513987,0.0305719865,0.0305719865,5.0423,5.1759,true,true,"[16, 10, 16, 16, 16, 10, 16]","[17, 14, 17, 17, 17, 14, 17]"
729,1378822500,7,0.707638,0.223029,0.513794,EXPLORATION,0.508277,0.0305164185,0.0305164185,5.6151,8.3269,true,true,"[18, 10, 18, 18, 18, 10, 18]","[19, 13, 19, 19, 19, 13, 19]"
730,1378822800,7,0.706871,0.223000,0.513323,EXPLORATION,0.507994,0.0293377240,0.0293377240,5.4983,6.0855,true,true,"[16, 13, 16, 16, 16, 13, 16]","[19, 10, 19, 19, 19, 10, 19]"
731,1378823100,7,0.423598,0.235729,0.348450,EXPLORATION,0.409070,0.0305755100,0.0305967461,6.3884,4.2438,true,true,"[14, 19, 19, 19, 19, 19, 14]","[18, 12, 18, 18, 18, 12, 18]"
732,1378823400,7,0.391503,0.223057,0.324125,EXPLORATION,0.394475,0.0292690117,0.0292690117,6.8523,4.6596,true,true,"[11, 19, 19, 19, 19, 19, 11]","[11, 19, 19, 19, 19, 19, 11]"
733,1378823700,7,0.390568,0.216357,0.320884,EXPLORATION,0.392530,0.0304541907,0.0304541907,7.2183,5.5164,true,true,"[18, 13, 18, 18, 18, 13, 18]","[17, 12, 17, 17, 17, 12, 17]"
734,1378824000,7,0.389654,0.211143,0.318250,EXPLORATION,0.390950,0.0304994837,0.0304994837,5.6293,4.3751,true,true,"[13, 19, 19, 19, 19, 19, 13]","[12, 19, 19, 19, 19, 19, 12]"
735,1378824300,7,0.355827,0.238957,0.309079,EXPLORATION,0.385447,0.0305525108,0.0305525108,7.7299,3.8180,true,true,"[13, 19, 13, 19, 19, 19, 19]","[15, 18, 15, 18, 18, 18, 18]"
736,1378824600,7,0.224585,0.289357,0.250494,EXPLORATION,0.350296,0.0304706126,0.0304711050,5.5347,4.8359,true,true,"[18, 18, 18, 18, 13, 18, 13]","[16, 15, 16, 16, 16, 15, 16]"
737,1378824900,7,0.177334,0.174786,0.176315,BALANCED,0.305789,0.0305063467,0.0305014594,7.2925,4.2485,true,true,"[14, 16, 16, 16, 14, 14, 16]","[14, 19, 19, 19, 19, 19, 14]"
738,1378825200,7,0.189587,0.244671,0.211621,BALANCED,0.326972,0.0307451591,0.0307451591,7.0290,3.1455,true,true,"[16, 11, 16, 16, 16, 11, 16]","[16, 10, 16, 16, 16, 10, 16]"
739,1378825500,7,0.189526,0.251500,0.214316,BALANCED,0.328589,0.0304826567,0.0304826567,4.6086,3.1460,true,true,"[19, 19, 19, 19, 12, 19, 12]","[16, 16, 16, 16, 10, 16, 10]"
740,1378825800,7,0.188047,0.262929,0.218000,BALANCED,0.330800,0.0306250001,0.0306250001,6.8198,3.7112,true,true,"[18, 18, 18, 18, 10, 18, 10]","[18, 18, 18, 18, 15, 18, 15]"
741,1378826100,7,0.188133,0.255714,0.215165,BALANCED,0.329099,0.0293274651,0.0293274651,6.4628,4.6047,true,true,"[17, 17, 17, 17, 14, 17, 14]","[16, 16, 16, 16, 11, 16, 11]"
742,1378826400,7,0.178477,0.244514,0.204892,BALANCED,0.322935,0.0304916410,0.0304916410,5.8336,3.3887,true,true,"[16, 16, 16, 16, 15, 16, 15]","[16, 16, 16, 16, 15, 16, 15]"
743,1378826700,7,0.163645,0.205814,0.180513,BALANCED,0.308308,0.0293326249,0.0293326249,8.6921,3.3214,true,true,"[19, 11, 19, 19, 19, 11, 19]","[19, 14, 19, 19, 19, 14, 19]"
744,1378827000,7,0.163483,0.247657,0.197153,BALANCED,0.318292,0.0293104050,0.0293104050,4.4915,4.4935,true,true,"[19, 19, 19, 19, 15, 19, 15]","[19, 19, 19, 19, 15, 19, 15]"
745,1378827300,7,0.166029,0.206543,0.182234,BALANCED,0.309341,0.0305143059,0.0305143059,5.5932,3.5149,true,true,"[17, 17, 17, 17, 14, 17, 14]","[17, 17, 17, 17, 14, 17, 14]"
746,1378827600,7,0.153073,0.235629,0.186095,BALANCED,0.311657,0.0304993358,0.0304993358,5.9954,4.1409,true,true,"[17, 17, 17, 17, 12, 17, 12]","[19, 19, 19, 19, 11, 19, 11]"
747,1378827900,7,0.134648,0.193071,0.158018,BALANCED,0.294811,0.0305572898,0.0305572898,5.4656,3.6105,true,true,"[17, 10, 17, 17, 17, 10, 17]","[16, 14, 16, 16, 16, 14, 16]"
748,1378828200,7,0.115133,0.141171,0.125548,BALANCED,0.275329,0.0293070532,0.0293070532,7.0861,3.2480,true,true,"[16, 16, 16, 16, 14, 16, 14]","[16, 16, 16, 16, 14, 16, 14]"
749,1378828500,7,0.111558,0.124614,0.116780,BALANCED,0.270068,0.0292897784,0.0292897784,7.7640,4.1500,true,true,"[18, 13, 18, 18, 18, 13, 18]","[19, 10, 19, 19, 19, 10, 19]"
750,1378828800,7,0.108285,0.143714,0.122457,BALANCED,0.273474,0.0293031539,0.0293085754,7.1564,3.3957,true,true,"[15, 18, 18, 18, 15, 15, 18]","[17, 17, 17, 17, 13, 17, 13]"
751,1378829100,7,0.105074,0.122314,0.111970,BALANCED,0.267182,0.0304877388,0.0304877388,9.2632,4.5051,true,true,"[18, 15, 18, 18, 18, 15, 18]","[19, 10, 19, 19, 19, 10, 19]"
752,1378829400,7,0.103219,0.117914,0.109097,BALANCED,0.265458,0.0305302732,0.0305302732,5.3182,4.3973,true,true,"[19, 19, 19, 19, 14, 19, 14]","[18, 18, 18, 18, 13, 18, 13]"
